dyad_id,Category_Actors,Category_Goal,Category_Phases,global_category
5649,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
5649,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
5649,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5649,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5649,['International and Regional Actors'],"['Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[8, 10]"
5649,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5649,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5649,['International and Regional Actors'],"['Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[8, 9]"
5649,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5650,['Local and Informal Actors'],['Unspecified'],nego,[48]
5650,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
5650,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
5653,['National State Actors'],['Unspecified'],nego,[30]
9892,['National State Actors'],['Unspecified'],nego,[30]
9892,['Non-Mediated'],['Unspecified'],nego,[66]
10318,['Non-Mediated'],['Political Power and Governance'],nego,[62]
10318,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 25, 43]"
10318,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 26, 44]"
10318,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 26, 44]"
11433,"['National State Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[25, 43]"
11433,['National State Actors'],"['Cessation of Hostilities and Security', 'Post-Conflict Justice and Social Healing']",nego,"[25, 27]"
11441,"['National State Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[25, 43]"
11548,['Non-Mediated'],['Unspecified'],nego,[66]
11548,['Non-Mediated'],['Unspecified'],nego,[66]
11548,['Non-Mediated'],['Unspecified'],nego,[66]
11548,['International and Regional Actors'],['Unspecified'],nego,[12]
11548,['Non-Mediated'],['Political Power and Governance'],nego,[62]
11548,['Non-Mediated'],['Unspecified'],nego,[66]
11548,['Non-Mediated'],['Political Power and Governance'],nego,[62]
11548,['Non-Mediated'],['Political Power and Governance'],nego,[62]
11548,['Non-Mediated'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[61, 62]"
11682,['Non-Mediated'],['Unspecified'],nego,[66]
11682,['National State Actors'],['Unspecified'],nego,[30]
11682,['Local and Informal Actors'],['Unspecified'],nego,[48]
11682,['International and Regional Actors'],['Unspecified'],nego,[12]
11735,['National State Actors'],['Political Power and Governance'],nego,[26]
11735,['National State Actors'],['Unspecified'],nego,[30]
11735,['National State Actors'],['Political Power and Governance'],nego,[26]
11735,['National State Actors'],['Unspecified'],nego,[30]
11735,['Non-Mediated'],['Unspecified'],nego,[66]
11735,"['National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[26, 44]"
11801,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
11801,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
11801,['National State Actors'],['Post-Conflict Justice and Social Healing'],nego,[27]
11801,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
11801,"['International and Regional Actors', 'National State Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8, 25, 26]"
11801,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
11801,"['International and Regional Actors', 'National State Actors', 'Drop']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8, 25, 26]"
11801,"['International and Regional Actors', 'National State Actors']","['Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[8, 10, 26, 28]"
11801,['International and Regional Actors'],['Drop'],nego,[]
11801,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
11801,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']","['Political Power and Governance', 'Post-Conflict Justice and Social Healing', 'Resource Management and Economic Issues']",nego,"[8, 9, 10, 26, 27, 28, 44, 45, 46]"
11801,"['International and Regional Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[7, 8, 10, 43, 44, 46]"
11801,['Local and Informal Actors'],['Unspecified'],nego_implement,[54]
11801,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
11801,"['International and Regional Actors', 'National State Actors']",['Post-Conflict Justice and Social Healing'],nego,"[9, 27]"
11801,"['International and Regional Actors', 'National State Actors']",['Unspecified'],nego,"[12, 30]"
11801,"['International and Regional Actors', 'National State Actors']",['Unspecified'],nego,"[12, 30]"
11801,"['International and Regional Actors', 'National State Actors']","['Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[8, 9, 26, 27]"
11801,"['International and Regional Actors', 'National State Actors']","['Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[8, 9, 26, 27]"
11801,"['International and Regional Actors', 'Local and Informal Actors']","['Political Power and Governance', 'Post-Conflict Justice and Social Healing', 'Resource Management and Economic Issues']",nego,"[8, 9, 10, 44, 45, 46]"
11810,['National State Actors'],['Resource Management and Economic Issues'],nego,[28]
11821,"['International and Regional Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8, 43, 44]"
11821,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 43]"
11821,"['International and Regional Actors', 'National State Actors']",['Cessation of Hostilities and Security'],nego,"[7, 25]"
11942,['Non-Mediated'],['Political Power and Governance'],nego,[62]
11957,['Non-Mediated'],['Political Power and Governance'],nego,[62]
11957,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
12152,"['National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[26, 44]"
12152,['Local and Informal Actors'],['Post-Conflict Justice and Social Healing'],nego,[45]
12154,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
12154,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
12154,['International and Regional Actors'],['Post-Conflict Justice and Social Healing'],nego,[9]
12284,['National State Actors'],['Unspecified'],nego,[30]
12284,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
12284,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
12284,['International and Regional Actors'],['Post-Conflict Justice and Social Healing'],nego,[9]
12306,['Non-Mediated'],['Drop'],nego,[]
12337,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
12337,['Non-Mediated'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[61, 62]"
12337,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
12337,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
12337,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
12337,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
12337,['National State Actors'],['Unspecified'],nego,[30]
12337,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
12341,['National State Actors'],['Unspecified'],nego,[30]
12341,['National State Actors'],['Unspecified'],nego,[30]
12341,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
12341,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
12341,['National State Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance', 'Post-Conflict Justice and Social Healing', 'Resource Management and Economic Issues']",nego,"[25, 26, 27, 28]"
12341,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
12341,['National State Actors'],"['Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[26, 28]"
12341,['National State Actors'],"['Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[26, 28]"
12341,['International and Regional Actors'],['Unspecified'],nego,[12]
12341,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 30, 48]"
12341,['International and Regional Actors'],['Post-Conflict Justice and Social Healing'],nego,[9]
12378,['International and Regional Actors'],['Unspecified'],prenego,[6]
12378,"['International and Regional Actors', 'National State Actors']",['Cessation of Hostilities and Security'],nego,"[7, 25]"
12378,['International and Regional Actors'],['Unspecified'],nego,[12]
12378,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
12378,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
12378,"['International and Regional Actors', 'National State Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8, 25, 26]"
12378,"['International and Regional Actors', 'National State Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[7, 8, 9, 25, 26, 27]"
12378,"['International and Regional Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 44]"
12378,['International and Regional Actors'],['Unspecified'],nego,[12]
12378,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
12378,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 26, 44]"
12378,['International and Regional Actors'],['Post-Conflict Justice and Social Healing'],nego,[9]
12378,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 26, 44]"
12378,"['International and Regional Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8, 43, 44]"
12378,['National State Actors'],['Unspecified'],nego,[30]
12378,['International and Regional Actors'],['Unspecified'],nego,[12]
12378,"['International and Regional Actors', 'National State Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8, 25, 26]"
12378,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
12378,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
12378,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 26, 44]"
12378,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
12378,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance', 'Resource Management and Economic Issues']",nego_implement,"[13, 14, 16, 31, 32, 34, 49, 50, 52]"
12384,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 25, 43]"
12384,"['International and Regional Actors', 'National State Actors']",['Cessation of Hostilities and Security'],nego,"[7, 25]"
12384,"['International and Regional Actors', 'National State Actors']",['Cessation of Hostilities and Security'],nego,"[7, 25]"
12384,"['International and Regional Actors', 'National State Actors']","['Cessation of Hostilities and Security', 'Post-Conflict Justice and Social Healing']",nego,"[7, 9, 25, 27]"
12384,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
12384,['Non-Mediated'],"['Cessation of Hostilities and Security', 'Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[61, 62, 64]"
12384,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[7, 8, 9, 25, 26, 27, 43, 44, 45]"
12385,['National State Actors'],['Political Power and Governance'],nego,[26]
12387,['International and Regional Actors'],['Post-Conflict Justice and Social Healing'],nego,[9]
12387,['Local and Informal Actors'],['Unspecified'],nego,[48]
12388,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 25, 43]"
12388,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 25, 43]"
12388,"['National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[30, 48]"
12388,"['International and Regional Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[7, 8, 9, 43, 44, 45]"
12400,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
12400,['International and Regional Actors'],"['Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[8, 9]"
12400,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
12400,['Non-Mediated'],['Unspecified'],nego,[66]
12400,"['International and Regional Actors', 'National State Actors']",['Cessation of Hostilities and Security'],nego,"[7, 25]"
12400,"['International and Regional Actors', 'National State Actors']",['Cessation of Hostilities and Security'],nego,"[7, 25]"
12400,['Local and Informal Actors'],['Unspecified'],nego,[48]
12400,"['International and Regional Actors', 'National State Actors']",['Cessation of Hostilities and Security'],nego,"[7, 25]"
12400,"['International and Regional Actors', 'National State Actors']",['Cessation of Hostilities and Security'],nego,"[7, 25]"
12410,['National State Actors'],['Unspecified'],nego,[30]
12410,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
12410,['Non-Mediated'],['Unspecified'],nego,[66]
12410,['International and Regional Actors'],"['Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[8, 9]"
12441,['National State Actors'],['Political Power and Governance'],nego,[26]
12441,['National State Actors'],['Political Power and Governance'],nego,[26]
12441,['International and Regional Actors'],['Unspecified'],nego,[12]
12464,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
12464,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
12464,['National State Actors'],['Unspecified'],nego,[30]
12573,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
12573,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
12573,['International and Regional Actors'],['Unspecified'],nego,[12]
12573,"['International and Regional Actors', 'Drop']",['Unspecified'],nego,[12]
12589,['International and Regional Actors'],['Unspecified'],nego,[12]
12589,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
12589,['Non-Mediated'],['Cessation of Hostilities and Security'],nego_implement,[67]
12589,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
12589,['Non-Mediated'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[61, 62]"
12589,['Non-Mediated'],['Political Power and Governance'],nego,[62]
12589,['International and Regional Actors'],['Drop'],nego_implement,[]
12589,['International and Regional Actors'],['Drop'],nego_implement,[]
12589,['International and Regional Actors'],['Drop'],nego_implement,[]
12589,['International and Regional Actors'],['Drop'],nego,[]
12589,['International and Regional Actors'],['Drop'],nego_implement,[]
12589,['International and Regional Actors'],['Drop'],nego_implement,[]
12589,['International and Regional Actors'],['Drop'],nego_implement,[]
12589,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
12589,['Non-Mediated'],['Unspecified'],nego,[66]
12589,['International and Regional Actors'],['Political Power and Governance'],nego_implement,[14]
12589,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
12589,['International and Regional Actors'],['Drop'],nego_implement,[]
12589,['Non-Mediated'],['Political Power and Governance'],nego,[62]
12589,['International and Regional Actors'],['Drop'],nego_implement,[]
12589,['International and Regional Actors'],['Drop'],nego,[]
12589,['Non-Mediated'],['Unspecified'],nego,[66]
12589,['Non-Mediated'],['Political Power and Governance'],nego,[62]
12589,['International and Regional Actors'],['Drop'],nego_implement,[]
12589,['International and Regional Actors'],['Unspecified'],nego,[12]
12589,['International and Regional Actors'],['Drop'],nego_implement,[]
12589,['Non-Mediated'],['Drop'],nego_implement,[]
12589,['International and Regional Actors'],['Drop'],nego_implement,[]
12589,['International and Regional Actors'],['Drop'],nego_implement,[]
12589,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
12589,['International and Regional Actors'],['Drop'],nego_implement,[]
12589,['International and Regional Actors'],['Drop'],nego_implement,[]
12589,['International and Regional Actors'],['Drop'],nego_implement,[]
12589,['International and Regional Actors'],['Unspecified'],nego,[12]
12589,['International and Regional Actors'],['Unspecified'],nego,[12]
12589,['Non-Mediated'],['Drop'],nego_implement,[]
12696,['Local and Informal Actors'],['Unspecified'],nego,[48]
12696,['National State Actors'],['Unspecified'],nego,[30]
12696,['National State Actors'],['Unspecified'],nego,[30]
12696,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 26, 44]"
12696,['Non-Mediated'],['Unspecified'],nego_implement,[72]
12703,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
13813,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
14009,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
14009,['Non-Mediated'],['Political Power and Governance'],nego,[62]
14009,"['National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[26, 44]"
14009,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
14009,['National State Actors'],['Unspecified'],nego,[30]
14009,['International and Regional Actors'],['Unspecified'],nego,[12]
14009,['National State Actors'],['Unspecified'],nego,[30]
14009,['International and Regional Actors'],['Unspecified'],nego,[12]
14036,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 26, 44]"
14036,['Non-Mediated'],['Political Power and Governance'],nego,[62]
14036,['National State Actors'],['Political Power and Governance'],nego,[26]
14036,['National State Actors'],['Political Power and Governance'],nego,[26]
14036,['National State Actors'],['Political Power and Governance'],nego,[26]
14036,['National State Actors'],['Political Power and Governance'],nego,[26]
14036,['National State Actors'],['Political Power and Governance'],nego,[26]
14036,['National State Actors'],['Political Power and Governance'],nego,[26]
14036,['National State Actors'],['Political Power and Governance'],nego,[26]
14036,['Local and Informal Actors'],['Political Power and Governance'],nego,[44]
14036,['Local and Informal Actors'],['Political Power and Governance'],nego,[44]
14036,['National State Actors'],['Political Power and Governance'],nego,[26]
14036,['National State Actors'],['Political Power and Governance'],nego,[26]
14036,['National State Actors'],['Political Power and Governance'],nego,[26]
14036,['National State Actors'],['Political Power and Governance'],nego,[26]
14036,['National State Actors'],['Political Power and Governance'],nego,[26]
14036,"['National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[26, 44]"
14036,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
14036,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 26, 44]"
14036,['National State Actors'],['Political Power and Governance'],nego,[26]
14044,['National State Actors'],['Post-Conflict Justice and Social Healing'],nego,[27]
14044,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
14044,"['National State Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[25, 43]"
14044,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
14044,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
14044,['Local and Informal Actors'],['Political Power and Governance'],nego,[44]
14053,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
14053,['Non-Mediated'],['Post-Conflict Justice and Social Healing'],nego,[63]
14053,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
14053,['National State Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[25, 26, 27]"
14053,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
14053,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
14053,['Non-Mediated'],"['Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[62, 63]"
14053,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
14053,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 43]"
14053,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 43]"
14053,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],prenego,"[6, 42]"
14053,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']","['Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[8, 9, 26, 27, 44, 45]"
14053,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
14053,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
14053,['International and Regional Actors'],['Unspecified'],nego,[12]
14053,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
14053,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
14053,['National State Actors'],['Unspecified'],nego,[30]
14053,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
14053,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
14053,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
14053,['Non-Mediated'],"['Cessation of Hostilities and Security', 'Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[61, 62, 63]"
14061,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
14061,['International and Regional Actors'],['Unspecified'],nego,[12]
14061,['International and Regional Actors'],['Unspecified'],nego,[12]
14092,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
14237,['Non-Mediated'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[61, 62]"
14251,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
14251,['Local and Informal Actors'],['Unspecified'],nego,[48]
14251,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
14251,['Non-Mediated'],['Unspecified'],nego,[66]
14251,['Non-Mediated'],['Unspecified'],nego,[66]
14251,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
14251,['Non-Mediated'],['Unspecified'],nego,[66]
14251,['Non-Mediated'],['Political Power and Governance'],nego,[62]
14287,['National State Actors'],['Unspecified'],nego,[30]
14287,"['International and Regional Actors', 'National State Actors']","['Cessation of Hostilities and Security', 'Post-Conflict Justice and Social Healing']",nego,"[7, 9, 25, 27]"
14287,"['International and Regional Actors', 'National State Actors']",['Post-Conflict Justice and Social Healing'],nego,"[9, 27]"
14287,['International and Regional Actors'],['Post-Conflict Justice and Social Healing'],nego,[9]
14287,"['International and Regional Actors', 'National State Actors']",['Unspecified'],nego,"[12, 30]"
14287,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8, 25, 26, 43, 44]"
14288,['Local and Informal Actors'],['Unspecified'],nego,[48]
14288,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 26, 44]"
14288,"['International and Regional Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 44]"
14288,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
14318,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
14318,['Non-Mediated'],"['Cessation of Hostilities and Security', 'Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[61, 62, 64]"
14318,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 26, 44]"
14318,"['International and Regional Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8, 43, 44]"
14318,['National State Actors'],['Unspecified'],nego,[30]
14318,['International and Regional Actors'],['Unspecified'],nego,[12]
14318,['International and Regional Actors'],['Drop'],[],[]
14318,"['National State Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[25, 26, 28, 43, 44, 46]"
14318,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
14318,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance', 'Resource Management and Economic Issues']",nego_implement,"[13, 14, 16, 31, 32, 34, 49, 50, 52]"
14563,['Non-Mediated'],"['Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[62, 64]"
14563,['International and Regional Actors'],"['Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[8, 9]"
14563,"['National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[30, 48]"
14591,['National State Actors'],"['Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[26, 28]"
14591,"['National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[30, 48]"
14591,['Non-Mediated'],['Post-Conflict Justice and Social Healing'],nego,[63]
14596,['Local and Informal Actors'],['Unspecified'],nego,[48]
14644,['Non-Mediated'],['Unspecified'],nego,[66]
14644,['Local and Informal Actors'],['Unspecified'],nego,[48]
14644,['Local and Informal Actors'],['Unspecified'],nego,[48]
14644,"['National State Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[25, 26, 28, 43, 44, 46]"
14645,"['National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[30, 48]"
14678,['National State Actors'],['Unspecified'],nego,[30]
14724,"['International and Regional Actors', 'National State Actors']",['Cessation of Hostilities and Security'],nego,"[7, 25]"
14724,['Non-Mediated'],['Post-Conflict Justice and Social Healing'],nego,[63]
14724,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[7, 8, 10]"
14730,['Non-Mediated'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[61, 62]"
14730,['Non-Mediated'],['Political Power and Governance'],nego,[62]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego_implement,"[13, 49]"
14730,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
14730,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
14730,['Non-Mediated'],"['Cessation of Hostilities and Security', 'Political Power and Governance', 'Post-Conflict Justice and Social Healing', 'Resource Management and Economic Issues']",nego,"[61, 62, 63, 64]"
14730,['International and Regional Actors'],['Drop'],nego,[]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
14730,['Non-Mediated'],['Political Power and Governance'],nego,[62]
14730,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
14730,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
14730,['Non-Mediated'],['Unspecified'],nego,[66]
14730,['Non-Mediated'],['Unspecified'],nego,[66]
14730,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
14730,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
14730,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
14730,['International and Regional Actors'],['Political Power and Governance'],nego_implement,[14]
14730,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
14730,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Drop'],nego,[]
14730,['Non-Mediated'],['Unspecified'],nego,[66]
14730,['Non-Mediated'],['Political Power and Governance'],nego,[62]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Drop'],nego,[]
14730,['Non-Mediated'],['Unspecified'],nego,[66]
14730,['Non-Mediated'],['Political Power and Governance'],nego,[62]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Unspecified'],nego,[12]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
